timestamp,sensor_id,intersection,vehicle_count,avg_speed,lane_occupancy,network_latency,hour,minute,day_of_week,is_attack,attack_type,label
2025-06-10 13:11:00,S004,Kumaraswamy_Layout_Bus_Stand,31,33.55,0.258,145.7,13,11,1,False,,0
2025-06-10 09:49:00,S001,DSCE_Main_Gate,58,25.86,0.483,186.4,9,49,1,False,,0
2025-06-10 01:05:00,S001,DSCE_Main_Gate,1,40.0,0.008,175.6,1,5,1,False,,0
2025-06-10 17:49:00,S003,50_Feet_Road_South,52,21.71,0.433,129.0,17,49,1,False,,0
2025-06-10 21:17:00,S003,50_Feet_Road_South,19,39.32,0.158,417.4,21,17,1,False,,0
2025-06-10 05:00:00,S004,Kumaraswamy_Layout_Bus_Stand,4,40.0,0.033,466.4,5,0,1,False,,0
2025-06-10 17:53:00,S001,DSCE_Main_Gate,51,23.83,0.425,175.3,17,53,1,False,,0
2025-06-10 09:04:00,S001,DSCE_Main_Gate,58,24.24,0.483,158.1,9,4,1,False,,0
2025-06-10 15:23:00,S003,50_Feet_Road_South,30,32.21,0.25,119.9,15,23,1,False,,0
2025-06-10 05:36:00,S004,Kumaraswamy_Layout_Bus_Stand,4,35.76,0.033,46.9,5,36,1,False,,0
2025-06-10 03:34:00,S002,50_Feet_Road_North,1,35.95,0.008,1810.3,3,34,1,False,,0
2025-06-10 14:38:00,S004,Kumaraswamy_Layout_Bus_Stand,23,34.76,0.192,124.3,14,38,1,False,,0
2025-06-10 10:29:00,S003,50_Feet_Road_South,31,29.32,0.258,113.1,10,29,1,False,,0
2025-06-10 22:48:00,S003,50_Feet_Road_South,14,35.66,0.117,42.6,22,48,1,False,,0
2025-06-10 10:54:00,S001,DSCE_Main_Gate,28,32.63,0.233,259.4,10,54,1,False,,0
2025-06-10 02:21:00,S004,Kumaraswamy_Layout_Bus_Stand,1,38.71,0.008,108.9,2,21,1,False,,0
2025-06-10 02:01:00,S002,50_Feet_Road_North,1,38.09,0.008,387.9,2,1,1,False,,0
2025-06-10 05:37:00,S004,Kumaraswamy_Layout_Bus_Stand,5,40.0,0.042,410.3,5,37,1,False,,0
2025-06-10 21:06:00,S002,50_Feet_Road_North,19,32.52,0.158,248.8,21,6,1,False,,0
2025-06-10 01:58:00,S002,50_Feet_Road_North,0,40.0,0.0,422.9,1,58,1,False,,0
2025-06-10 17:41:00,S004,Kumaraswamy_Layout_Bus_Stand,56,18.18,0.467,467.1,17,41,1,False,,0
2025-06-10 00:08:00,S001,DSCE_Main_Gate,1,38.55,0.008,225.7,0,8,1,False,,0
2025-06-10 03:05:00,S003,50_Feet_Road_South,1,40.0,0.008,469.5,3,5,1,False,,0
2025-06-10 03:11:00,S004,Kumaraswamy_Layout_Bus_Stand,0,36.39,0.0,423.2,3,11,1,False,,0
2025-06-10 20:49:00,S004,Kumaraswamy_Layout_Bus_Stand,23,39.85,0.192,215.1,20,49,1,False,,0
2025-06-10 05:15:00,S003,50_Feet_Road_South,5,40.0,0.042,83.1,5,15,1,False,,0
2025-06-10 00:28:00,S002,50_Feet_Road_North,1,40.0,0.008,379.9,0,28,1,False,,0
2025-06-10 03:50:00,S001,DSCE_Main_Gate,0,40.0,0.0,423.8,3,50,1,False,,0
2025-06-10 11:14:00,S002,50_Feet_Road_North,25,25.26,0.208,180.8,11,14,1,False,,0
2025-06-10 06:48:00,S001,DSCE_Main_Gate,14,32.9,0.117,120.1,6,48,1,False,,0
2025-06-10 08:23:00,S004,Kumaraswamy_Layout_Bus_Stand,88,13.85,0.733,393.2,8,23,1,False,,0
2025-06-10 05:25:00,S001,DSCE_Main_Gate,5,40.0,0.042,332.9,5,25,1,False,,0
2025-06-10 00:33:00,S001,DSCE_Main_Gate,1,39.6,0.008,28.1,0,33,1,False,,0
2025-06-10 01:39:00,S002,50_Feet_Road_North,1,36.65,0.008,167.6,1,39,1,False,,0
2025-06-10 23:31:00,S002,50_Feet_Road_North,8,37.26,0.067,245.7,23,31,1,False,,0
2025-06-10 16:36:00,S001,DSCE_Main_Gate,116,6.48,0.967,164.5,16,36,1,False,,0
2025-06-10 01:45:00,S002,50_Feet_Road_North,1,40.0,0.008,213.9,1,45,1,False,,0
2025-06-10 13:28:00,S001,DSCE_Main_Gate,29,30.57,0.242,139.0,13,28,1,False,,0
2025-06-10 08:11:00,S004,Kumaraswamy_Layout_Bus_Stand,85,14.05,0.708,249.8,8,11,1,False,,0
2025-06-10 10:54:00,S003,50_Feet_Road_South,29,30.7,0.242,80.7,10,54,1,False,,0
2025-06-10 08:40:00,S003,50_Feet_Road_South,69,23.04,0.575,244.6,8,40,1,False,,0
2025-06-10 13:51:00,S003,50_Feet_Road_South,30,31.21,0.25,464.3,13,51,1,False,,0
2025-06-10 00:29:00,S004,Kumaraswamy_Layout_Bus_Stand,1,40.0,0.008,499.4,0,29,1,False,,0
2025-06-10 00:54:00,S004,Kumaraswamy_Layout_Bus_Stand,2,40.0,0.017,155.6,0,54,1,False,,0
2025-06-10 06:45:00,S004,Kumaraswamy_Layout_Bus_Stand,12,37.39,0.1,186.3,6,45,1,False,,0
2025-06-10 19:58:00,S002,50_Feet_Road_North,28,34.61,0.233,468.6,19,58,1,False,,0
2025-06-10 04:50:00,S004,Kumaraswamy_Layout_Bus_Stand,2,38.96,0.017,479.2,4,50,1,False,,0
2025-06-10 22:51:00,S004,Kumaraswamy_Layout_Bus_Stand,17,38.94,0.142,169.5,22,51,1,False,,0
2025-06-10 18:15:00,S003,50_Feet_Road_South,36,31.59,0.3,185.6,18,15,1,False,,0
2025-06-10 20:10:00,S002,50_Feet_Road_North,23,34.39,0.192,156.0,20,10,1,False,,0
2025-06-10 22:15:00,S003,50_Feet_Road_South,17,38.6,0.142,183.7,22,15,1,False,,0
2025-06-10 23:28:00,S003,50_Feet_Road_South,7,34.24,0.058,94.9,23,28,1,False,,0
2025-06-10 11:21:00,S001,DSCE_Main_Gate,23,32.39,0.192,315.6,11,21,1,False,,0
2025-06-10 16:20:00,S002,50_Feet_Road_North,84,17.3,0.7,152.9,16,20,1,False,,0
2025-06-10 14:41:00,S002,50_Feet_Road_North,25,35.97,0.208,277.2,14,41,1,False,,0
2025-06-10 19:32:00,S004,Kumaraswamy_Layout_Bus_Stand,32,29.61,0.267,1439.8,19,32,1,False,,0
2025-06-10 12:13:00,S002,50_Feet_Road_North,26,35.29,0.217,398.3,12,13,1,False,,0
2025-06-10 22:32:00,S002,50_Feet_Road_North,14,34.71,0.117,294.3,22,32,1,False,,0
2025-06-10 09:22:00,S002,50_Feet_Road_North,44,28.83,0.367,325.4,9,22,1,False,,0
2025-06-10 18:14:00,S001,DSCE_Main_Gate,41,25.0,0.342,197.2,18,14,1,False,,0
2025-06-10 12:35:00,S004,Kumaraswamy_Layout_Bus_Stand,28,30.5,0.233,230.7,12,35,1,False,,0
2025-06-10 22:03:00,S001,DSCE_Main_Gate,13,36.66,0.108,58.6,22,3,1,False,,0
2025-06-10 23:27:00,S004,Kumaraswamy_Layout_Bus_Stand,8,30.35,0.067,160.9,23,27,1,False,,0
2025-06-10 05:19:00,S001,DSCE_Main_Gate,5,39.88,0.042,262.6,5,19,1,False,,0
2025-06-10 09:49:00,S003,50_Feet_Road_South,63,22.58,0.525,182.9,9,49,1,False,,0
2025-06-10 17:24:00,S001,DSCE_Main_Gate,59,23.57,0.492,378.4,17,24,1,False,,0
2025-06-10 11:23:00,S001,DSCE_Main_Gate,27,28.44,0.225,308.9,11,23,1,False,,0
2025-06-10 06:50:00,S003,50_Feet_Road_South,14,29.87,0.117,127.2,6,50,1,False,,0
2025-06-10 03:52:00,S002,50_Feet_Road_North,1,38.2,0.008,310.9,3,52,1,False,,0
2025-06-10 21:46:00,S002,50_Feet_Road_North,20,34.25,0.167,478.7,21,46,1,False,,0
2025-06-10 09:49:00,S002,50_Feet_Road_North,51,26.72,0.425,472.2,9,49,1,False,,0
2025-06-10 02:20:00,S002,50_Feet_Road_North,1,40.0,0.008,74.2,2,20,1,False,,0
2025-06-10 17:43:00,S002,50_Feet_Road_North,50,20.33,0.417,206.7,17,43,1,False,,0
2025-06-10 03:56:00,S004,Kumaraswamy_Layout_Bus_Stand,0,40.0,0.0,424.2,3,56,1,False,,0
2025-06-10 11:02:00,S003,50_Feet_Road_South,26,31.28,0.217,144.2,11,2,1,False,,0
2025-06-10 15:54:00,S004,Kumaraswamy_Layout_Bus_Stand,29,32.24,0.242,157.5,15,54,1,False,,0
2025-06-10 11:42:00,S002,50_Feet_Road_North,27,35.52,0.225,452.7,11,42,1,False,,0
2025-06-10 13:25:00,S003,50_Feet_Road_South,25,39.06,0.208,35.9,13,25,1,False,,0
2025-06-10 18:28:00,S002,50_Feet_Road_North,33,28.14,0.275,194.1,18,28,1,False,,0
2025-06-10 07:36:00,S003,50_Feet_Road_South,41,28.33,0.342,347.3,7,36,1,False,,0
2025-06-10 22:15:00,S001,DSCE_Main_Gate,14,36.36,0.117,161.4,22,15,1,False,,0
2025-06-10 14:56:00,S001,DSCE_Main_Gate,24,32.73,0.2,15.5,14,56,1,False,,0
2025-06-10 13:55:00,S004,Kumaraswamy_Layout_Bus_Stand,25,35.08,0.208,250.7,13,55,1,False,,0
2025-06-10 07:16:00,S002,50_Feet_Road_North,40,29.5,0.333,290.2,7,16,1,False,,0
2025-06-10 01:21:00,S004,Kumaraswamy_Layout_Bus_Stand,1,38.3,0.008,441.1,1,21,1,False,,0
2025-06-10 21:15:00,S004,Kumaraswamy_Layout_Bus_Stand,21,33.71,0.175,440.0,21,15,1,False,,0
2025-06-10 18:18:00,S003,50_Feet_Road_South,45,25.95,0.375,431.8,18,18,1,False,,0
2025-06-10 18:41:00,S001,DSCE_Main_Gate,32,33.32,0.267,43.5,18,41,1,False,,0
2025-06-10 15:54:00,S003,50_Feet_Road_South,26,31.96,0.217,60.6,15,54,1,False,,0
2025-06-10 10:55:00,S001,DSCE_Main_Gate,31,30.39,0.258,351.6,10,55,1,False,,0
2025-06-10 01:26:00,S002,50_Feet_Road_North,1,36.86,0.008,16.3,1,26,1,False,,0
2025-06-10 14:46:00,S004,Kumaraswamy_Layout_Bus_Stand,20,33.91,0.167,139.5,14,46,1,False,,0
2025-06-10 05:30:00,S002,50_Feet_Road_North,5,34.44,0.042,97.4,5,30,1,False,,0
2025-06-10 01:57:00,S002,50_Feet_Road_North,1,40.0,0.008,477.3,1,57,1,False,,0
2025-06-10 09:28:00,S004,Kumaraswamy_Layout_Bus_Stand,58,27.04,0.483,193.5,9,28,1,False,,0
2025-06-10 04:00:00,S001,DSCE_Main_Gate,1,36.66,0.008,18.8,4,0,1,False,,0
2025-06-10 18:02:00,S002,50_Feet_Road_North,35,29.42,0.292,114.9,18,2,1,False,,0
2025-06-10 18:49:00,S001,DSCE_Main_Gate,33,30.96,0.275,365.8,18,49,1,False,,0
2025-06-10 19:48:00,S001,DSCE_Main_Gate,27,35.28,0.225,29.3,19,48,1,False,,0
2025-06-10 04:57:00,S001,DSCE_Main_Gate,2,37.16,0.017,254.1,4,57,1,False,,0
2025-06-10 22:39:00,S002,50_Feet_Road_North,13,39.09,0.108,452.1,22,39,1,False,,0
2025-06-10 12:11:00,S003,50_Feet_Road_South,31,29.06,0.258,294.3,12,11,1,False,,0
2025-06-10 02:02:00,S002,50_Feet_Road_North,1,39.95,0.008,422.8,2,2,1,False,,0
2025-06-10 17:55:00,S002,50_Feet_Road_North,53,26.07,0.442,139.6,17,55,1,False,,0
2025-06-10 02:26:00,S002,50_Feet_Road_North,0,40.0,0.0,54.6,2,26,1,False,,0
2025-06-10 08:34:00,S002,50_Feet_Road_North,84,16.42,0.7,205.3,8,34,1,False,,0
2025-06-10 06:50:00,S001,DSCE_Main_Gate,14,34.92,0.117,326.4,6,50,1,False,,0
2025-06-10 01:24:00,S001,DSCE_Main_Gate,1,34.79,0.008,277.4,1,24,1,False,,0
2025-06-10 07:19:00,S002,50_Feet_Road_North,34,29.06,0.283,41.4,7,19,1,False,,0
2025-06-10 08:29:00,S004,Kumaraswamy_Layout_Bus_Stand,63,20.59,0.525,122.6,8,29,1,False,,0
2025-06-10 08:26:00,S004,Kumaraswamy_Layout_Bus_Stand,75,20.66,0.625,325.9,8,26,1,False,,0
2025-06-10 20:20:00,S001,DSCE_Main_Gate,24,36.98,0.2,75.6,20,20,1,False,,0
2025-06-10 04:48:00,S002,50_Feet_Road_North,2,38.93,0.017,268.5,4,48,1,False,,0
2025-06-10 20:44:00,S001,DSCE_Main_Gate,27,33.29,0.225,316.8,20,44,1,False,,0
2025-06-10 06:29:00,S003,50_Feet_Road_South,14,35.48,0.117,160.6,6,29,1,False,,0
2025-06-10 05:33:00,S001,DSCE_Main_Gate,4,33.7,0.033,45.9,5,33,1,False,,0
2025-06-10 17:12:00,S004,Kumaraswamy_Layout_Bus_Stand,60,19.34,0.5,142.7,17,12,1,False,,0
2025-06-10 19:53:00,S001,DSCE_Main_Gate,24,31.77,0.2,80.0,19,53,1,False,,0
2025-06-10 12:35:00,S001,DSCE_Main_Gate,26,26.05,0.217,137.2,12,35,1,False,,0
2025-06-10 22:20:00,S002,50_Feet_Road_North,14,31.42,0.117,53.3,22,20,1,False,,0
2025-06-10 13:07:00,S002,50_Feet_Road_North,31,33.08,0.258,444.2,13,7,1,False,,0
2025-06-10 07:04:00,S002,50_Feet_Road_North,33,28.85,0.275,263.4,7,4,1,False,,0
2025-06-10 18:56:00,S002,50_Feet_Road_North,46,28.52,0.383,69.5,18,56,1,False,,0
2025-06-10 22:30:00,S004,Kumaraswamy_Layout_Bus_Stand,14,35.34,0.117,349.5,22,30,1,False,,0
2025-06-10 04:07:00,S001,DSCE_Main_Gate,2,37.17,0.017,85.4,4,7,1,False,,0
2025-06-10 17:19:00,S001,DSCE_Main_Gate,58,22.04,0.483,406.3,17,19,1,False,,0
2025-06-10 09:48:00,S003,50_Feet_Road_South,58,25.49,0.483,280.8,9,48,1,False,,0
2025-06-10 12:44:00,S004,Kumaraswamy_Layout_Bus_Stand,33,27.96,0.275,345.1,12,44,1,False,,0
2025-06-10 08:34:00,S004,Kumaraswamy_Layout_Bus_Stand,89,11.64,0.742,498.8,8,34,1,False,,0
2025-06-10 12:14:00,S003,50_Feet_Road_South,30,26.66,0.25,321.1,12,14,1,False,,0
2025-06-10 06:11:00,S001,DSCE_Main_Gate,15,35.27,0.125,440.2,6,11,1,False,,0
2025-06-10 04:47:00,S004,Kumaraswamy_Layout_Bus_Stand,2,29.59,0.017,280.3,4,47,1,False,,0
2025-06-10 11:24:00,S002,50_Feet_Road_North,24,34.94,0.2,215.0,11,24,1,False,,0
2025-06-10 23:56:00,S002,50_Feet_Road_North,8,40.0,0.067,408.4,23,56,1,False,,0
2025-06-10 04:06:00,S003,50_Feet_Road_South,2,39.25,0.017,483.3,4,6,1,False,,0
2025-06-10 15:11:00,S002,50_Feet_Road_North,32,33.11,0.267,36.5,15,11,1,False,,0
2025-06-10 07:06:00,S001,DSCE_Main_Gate,30,25.75,0.25,11.6,7,6,1,False,,0
2025-06-10 10:17:00,S003,50_Feet_Road_South,30,33.14,0.25,391.8,10,17,1,False,,0
2025-06-10 01:55:00,S004,Kumaraswamy_Layout_Bus_Stand,1,40.0,0.008,455.3,1,55,1,False,,0
2025-06-10 21:37:00,S004,Kumaraswamy_Layout_Bus_Stand,20,36.53,0.167,315.8,21,37,1,False,,0
2025-06-10 21:28:00,S004,Kumaraswamy_Layout_Bus_Stand,19,34.33,0.158,400.7,21,28,1,False,,0
2025-06-10 20:47:00,S004,Kumaraswamy_Layout_Bus_Stand,25,30.72,0.208,269.0,20,47,1,False,,0
2025-06-10 02:14:00,S003,50_Feet_Road_South,1,37.7,0.008,159.0,2,14,1,False,,0
2025-06-10 15:29:00,S002,50_Feet_Road_North,29,30.89,0.242,152.5,15,29,1,False,,0
2025-06-10 17:36:00,S004,Kumaraswamy_Layout_Bus_Stand,51,26.36,0.425,300.5,17,36,1,False,,0
2025-06-10 21:08:00,S001,DSCE_Main_Gate,20,31.42,0.167,481.7,21,8,1,False,,0
2025-06-10 13:31:00,S001,DSCE_Main_Gate,25,30.52,0.208,455.1,13,31,1,False,,0
2025-06-10 05:15:00,S001,DSCE_Main_Gate,4,40.0,0.033,404.8,5,15,1,False,,0
2025-06-10 14:41:00,S001,DSCE_Main_Gate,29,32.65,0.242,368.4,14,41,1,False,,0
2025-06-10 20:31:00,S001,DSCE_Main_Gate,27,37.28,0.225,86.6,20,31,1,False,,0
2025-06-10 17:57:00,S004,Kumaraswamy_Layout_Bus_Stand,51,23.92,0.425,268.7,17,57,1,False,,0
2025-06-10 19:35:00,S002,50_Feet_Road_North,27,37.51,0.225,207.3,19,35,1,False,,0
2025-06-10 10:32:00,S002,50_Feet_Road_North,31,31.24,0.258,439.1,10,32,1,False,,0
2025-06-10 05:49:00,S004,Kumaraswamy_Layout_Bus_Stand,4,36.87,0.033,413.6,5,49,1,False,,0
2025-06-10 02:29:00,S001,DSCE_Main_Gate,0,38.05,0.0,149.7,2,29,1,False,,0
2025-06-10 21:36:00,S004,Kumaraswamy_Layout_Bus_Stand,18,37.58,0.15,218.3,21,36,1,False,,0
2025-06-10 00:50:00,S004,Kumaraswamy_Layout_Bus_Stand,1,40.0,0.008,456.5,0,50,1,False,,0
2025-06-10 04:50:00,S001,DSCE_Main_Gate,1,40.0,0.008,61.2,4,50,1,False,,0
2025-06-10 22:00:00,S003,50_Feet_Road_South,15,35.16,0.125,471.4,22,0,1,False,,0
2025-06-10 11:50:00,S004,Kumaraswamy_Layout_Bus_Stand,26,29.9,0.217,94.0,11,50,1,False,,0
2025-06-10 04:56:00,S001,DSCE_Main_Gate,1,37.79,0.008,117.4,4,56,1,False,,0
2025-06-10 03:37:00,S002,50_Feet_Road_North,1,40.0,0.008,188.2,3,37,1,False,,0
2025-06-10 18:43:00,S004,Kumaraswamy_Layout_Bus_Stand,41,26.58,0.342,82.1,18,43,1,False,,0
2025-06-10 04:40:00,S004,Kumaraswamy_Layout_Bus_Stand,1,35.7,0.008,208.4,4,40,1,False,,0
2025-06-10 21:59:00,S001,DSCE_Main_Gate,19,35.07,0.158,287.3,21,59,1,False,,0
2025-06-10 15:20:00,S004,Kumaraswamy_Layout_Bus_Stand,29,34.5,0.242,484.1,15,20,1,False,,0
2025-06-10 18:34:00,S004,Kumaraswamy_Layout_Bus_Stand,42,26.18,0.35,473.3,18,34,1,False,,0
2025-06-10 10:22:00,S001,DSCE_Main_Gate,30,29.18,0.25,103.2,10,22,1,False,,0
2025-06-10 12:28:00,S003,50_Feet_Road_South,26,28.14,0.217,197.9,12,28,1,False,,0
2025-06-10 11:14:00,S003,50_Feet_Road_South,25,38.17,0.208,202.8,11,14,1,False,,0
2025-06-10 10:21:00,S003,50_Feet_Road_South,29,29.63,0.242,41.4,10,21,1,False,,0
2025-06-10 09:59:00,S001,DSCE_Main_Gate,53,22.1,0.442,208.1,9,59,1,False,,0
2025-06-10 05:42:00,S002,50_Feet_Road_North,5,40.0,0.042,108.2,5,42,1,False,,0
2025-06-10 10:34:00,S004,Kumaraswamy_Layout_Bus_Stand,27,38.32,0.225,70.1,10,34,1,False,,0
2025-06-10 02:58:00,S002,50_Feet_Road_North,0,39.9,0.0,32.6,2,58,1,False,,0
2025-06-10 04:34:00,S003,50_Feet_Road_South,1,37.26,0.008,180.1,4,34,1,False,,0
2025-06-10 23:16:00,S004,Kumaraswamy_Layout_Bus_Stand,7,31.09,0.058,143.8,23,16,1,False,,0
2025-06-10 10:11:00,S001,DSCE_Main_Gate,33,32.07,0.275,82.0,10,11,1,False,,0
2025-06-10 23:30:00,S001,DSCE_Main_Gate,7,37.38,0.058,476.3,23,30,1,False,,0
2025-06-10 10:48:00,S003,50_Feet_Road_South,30,29.61,0.25,98.4,10,48,1,False,,0
2025-06-10 10:35:00,S003,50_Feet_Road_South,30,31.74,0.25,104.2,10,35,1,False,,0
2025-06-10 14:49:00,S001,DSCE_Main_Gate,26,28.68,0.217,160.5,14,49,1,False,,0
2025-06-10 08:21:00,S001,DSCE_Main_Gate,58,24.65,0.483,223.0,8,21,1,False,,0
2025-06-10 21:55:00,S004,Kumaraswamy_Layout_Bus_Stand,20,34.95,0.167,101.2,21,55,1,False,,0
2025-06-10 20:52:00,S004,Kumaraswamy_Layout_Bus_Stand,25,37.28,0.208,230.9,20,52,1,False,,0
2025-06-10 17:02:00,S001,DSCE_Main_Gate,55,24.44,0.458,94.2,17,2,1,False,,0
2025-06-10 09:19:00,S004,Kumaraswamy_Layout_Bus_Stand,54,24.81,0.45,476.9,9,19,1,False,,0
2025-06-10 16:24:00,S004,Kumaraswamy_Layout_Bus_Stand,90,11.48,0.75,345.8,16,24,1,False,,0
2025-06-10 18:17:00,S001,DSCE_Main_Gate,38,30.46,0.317,402.5,18,17,1,False,,0
2025-06-10 07:19:00,S001,DSCE_Main_Gate,33,25.53,0.275,422.5,7,19,1,False,,0
2025-06-10 20:47:00,S002,50_Feet_Road_North,29,34.67,0.242,219.9,20,47,1,False,,0
2025-06-10 23:45:00,S001,DSCE_Main_Gate,7,38.04,0.058,461.2,23,45,1,False,,0
2025-06-10 00:58:00,S002,50_Feet_Road_North,2,35.11,0.017,1372.7,0,58,1,False,,0
2025-06-10 08:28:00,S003,50_Feet_Road_South,75,19.55,0.625,143.1,8,28,1,False,,0
2025-06-10 06:21:00,S001,DSCE_Main_Gate,14,40.0,0.117,497.5,6,21,1,False,,0
2025-06-10 22:31:00,S001,DSCE_Main_Gate,15,31.12,0.125,359.7,22,31,1,False,,0
2025-06-10 11:11:00,S004,Kumaraswamy_Layout_Bus_Stand,25,31.96,0.208,471.1,11,11,1,False,,0
2025-06-10 08:54:00,S001,DSCE_Main_Gate,90,15.67,0.75,45.1,8,54,1,False,,0
2025-06-10 07:02:00,S001,DSCE_Main_Gate,39,26.88,0.325,12.6,7,2,1,False,,0
2025-06-10 07:07:00,S003,50_Feet_Road_South,38,28.36,0.317,46.9,7,7,1,False,,0
2025-06-10 15:16:00,S003,50_Feet_Road_South,32,29.32,0.267,334.1,15,16,1,False,,0
2025-06-10 09:36:00,S001,DSCE_Main_Gate,56,22.5,0.467,359.8,9,36,1,False,,0
2025-06-10 16:12:00,S002,50_Feet_Road_North,77,15.01,0.642,302.0,16,12,1,False,,0
2025-06-10 16:30:00,S003,50_Feet_Road_South,80,15.48,0.667,147.2,16,30,1,False,,0
2025-06-10 05:28:00,S003,50_Feet_Road_South,4,40.0,0.033,218.0,5,28,1,False,,0
2025-06-10 15:12:00,S003,50_Feet_Road_South,31,30.42,0.258,464.8,15,12,1,False,,0
2025-06-10 11:40:00,S003,50_Feet_Road_South,21,32.1,0.175,499.1,11,40,1,False,,0
2025-06-10 12:21:00,S002,50_Feet_Road_North,30,33.48,0.25,53.7,12,21,1,False,,0
2025-06-10 09:51:00,S002,50_Feet_Road_North,68,19.01,0.567,469.5,9,51,1,False,,0
2025-06-10 01:42:00,S001,DSCE_Main_Gate,0,34.37,0.0,474.2,1,42,1,False,,0
2025-06-10 20:53:00,S004,Kumaraswamy_Layout_Bus_Stand,27,33.72,0.225,306.7,20,53,1,False,,0
2025-06-10 09:58:00,S001,DSCE_Main_Gate,55,21.56,0.458,419.4,9,58,1,False,,0
2025-06-10 14:49:00,S004,Kumaraswamy_Layout_Bus_Stand,26,22.77,0.217,411.8,14,49,1,False,,0
2025-06-10 19:29:00,S002,50_Feet_Road_North,29,33.6,0.242,367.3,19,29,1,False,,0
2025-06-10 08:21:00,S002,50_Feet_Road_North,93,12.91,0.775,43.2,8,21,1,False,,0
2025-06-10 00:44:00,S001,DSCE_Main_Gate,2,40.0,0.017,181.1,0,44,1,False,,0
2025-06-10 22:43:00,S002,50_Feet_Road_North,13,35.36,0.108,458.4,22,43,1,False,,0
2025-06-10 07:49:00,S003,50_Feet_Road_South,33,30.62,0.275,266.3,7,49,1,False,,0
2025-06-10 20:43:00,S002,50_Feet_Road_North,23,34.19,0.192,491.8,20,43,1,False,,0
2025-06-10 08:14:00,S002,50_Feet_Road_North,73,17.92,0.608,271.5,8,14,1,False,,0
2025-06-10 04:39:00,S001,DSCE_Main_Gate,2,40.0,0.017,245.9,4,39,1,False,,0
2025-06-10 02:15:00,S001,DSCE_Main_Gate,1,39.85,0.008,401.7,2,15,1,False,,0
2025-06-10 19:31:00,S004,Kumaraswamy_Layout_Bus_Stand,23,27.47,0.192,351.7,19,31,1,False,,0
2025-06-10 23:26:00,S002,50_Feet_Road_North,8,40.0,0.067,194.3,23,26,1,False,,0
2025-06-10 13:56:00,S003,50_Feet_Road_South,30,27.12,0.25,459.3,13,56,1,False,,0
2025-06-10 19:45:00,S003,50_Feet_Road_South,34,31.8,0.283,61.3,19,45,1,False,,0
2025-06-10 21:22:00,S004,Kumaraswamy_Layout_Bus_Stand,17,32.11,0.142,208.8,21,22,1,False,,0
2025-06-10 05:51:00,S001,DSCE_Main_Gate,5,40.0,0.042,56.9,5,51,1,False,,0
2025-06-10 14:23:00,S004,Kumaraswamy_Layout_Bus_Stand,26,29.98,0.217,274.9,14,23,1,False,,0
2025-06-10 07:07:00,S004,Kumaraswamy_Layout_Bus_Stand,30,32.04,0.25,469.5,7,7,1,False,,0
2025-06-10 08:46:00,S002,50_Feet_Road_North,90,11.98,0.75,297.2,8,46,1,False,,0
2025-06-10 17:01:00,S004,Kumaraswamy_Layout_Bus_Stand,48,23.05,0.4,321.5,17,1,1,False,,0
2025-06-10 12:43:00,S001,DSCE_Main_Gate,31,34.34,0.258,316.1,12,43,1,False,,0
2025-06-10 09:22:00,S003,50_Feet_Road_South,43,30.84,0.358,406.8,9,22,1,False,,0
2025-06-10 18:15:00,S002,50_Feet_Road_North,42,31.89,0.35,220.1,18,15,1,False,,0
2025-06-10 17:18:00,S001,DSCE_Main_Gate,50,22.48,0.417,248.2,17,18,1,False,,0
2025-06-10 04:05:00,S003,50_Feet_Road_South,2,37.72,0.017,413.0,4,5,1,False,,0
2025-06-10 08:17:00,S002,50_Feet_Road_North,77,15.26,0.642,139.3,8,17,1,False,,0
2025-06-10 20:20:00,S003,50_Feet_Road_South,22,33.21,0.183,194.0,20,20,1,False,,0
2025-06-10 22:52:00,S002,50_Feet_Road_North,13,33.37,0.108,458.2,22,52,1,False,,0
2025-06-10 05:29:00,S003,50_Feet_Road_South,5,37.56,0.042,206.1,5,29,1,False,,0
2025-06-10 15:30:00,S004,Kumaraswamy_Layout_Bus_Stand,35,30.69,0.292,41.8,15,30,1,False,,0
2025-06-10 07:13:00,S002,50_Feet_Road_North,35,31.89,0.292,232.7,7,13,1,False,,0
2025-06-10 19:31:00,S003,50_Feet_Road_South,25,33.75,0.208,349.8,19,31,1,False,,0
2025-06-10 11:35:00,S004,Kumaraswamy_Layout_Bus_Stand,24,34.36,0.2,250.0,11,35,1,False,,0
2025-06-10 18:13:00,S004,Kumaraswamy_Layout_Bus_Stand,37,33.63,0.308,250.0,18,13,1,False,,0
2025-06-10 07:33:00,S001,DSCE_Main_Gate,31,31.15,0.258,364.2,7,33,1,False,,0
2025-06-10 00:23:00,S003,50_Feet_Road_South,1,39.02,0.008,340.2,0,23,1,False,,0
