timestamp,sensor_id,intersection,vehicle_count,avg_speed,lane_occupancy,network_latency,day_of_week,is_attack,label
2025-07-04 23:05:00,S003,50_Feet_Road_South,10,34.22,0.077,136.7,4,False,0
2025-07-03 12:51:00,S003,50_Feet_Road_South,31,44.33,0.238,321.9,3,False,0
2025-08-21 22:37:00,S003,50_Feet_Road_South,15,36.88,0.115,119.9,3,False,0
2025-09-07 13:48:00,S002,50_Feet_Road_North,15,36.31,0.115,19.3,6,False,0
2025-08-04 17:06:00,S004,Kumaraswamy_Layout_Bus_Stand,59,28.82,0.454,449.0,0,False,0
2025-07-01 19:42:00,S002,50_Feet_Road_North,36,35.97,0.277,140.9,1,False,0
2025-07-08 16:06:00,S001,DSCE_Main_Gate,78,26.98,0.6,197.0,1,False,0
2025-08-01 11:47:00,S002,50_Feet_Road_North,24,33.19,0.185,328.4,4,False,0
2025-07-06 05:57:00,S004,Kumaraswamy_Layout_Bus_Stand,2,44.24,0.015,381.6,6,False,0
2025-09-03 16:50:00,S004,Kumaraswamy_Layout_Bus_Stand,94,15.68,0.723,418.0,2,False,0
2025-06-20 09:40:00,S001,DSCE_Main_Gate,60,25.74,0.462,13.3,4,False,0
2025-08-10 13:01:00,S004,Kumaraswamy_Layout_Bus_Stand,17,38.91,0.131,494.5,6,False,0
2025-08-13 11:29:00,S003,50_Feet_Road_South,20,41.42,0.154,236.7,2,False,0
2025-07-12 18:27:00,S003,50_Feet_Road_South,23,40.03,0.177,223.6,5,False,0
2025-08-01 18:01:00,S004,Kumaraswamy_Layout_Bus_Stand,42,32.05,0.323,230.5,4,False,0
2025-08-24 08:41:00,S002,50_Feet_Road_North,44,35.42,0.338,97.5,6,False,0
2025-09-07 18:38:00,S004,Kumaraswamy_Layout_Bus_Stand,27,41.25,0.208,116.9,6,False,0
2025-06-20 22:18:00,S003,50_Feet_Road_South,15,43.93,0.115,474.9,4,False,0
2025-08-23 13:51:00,S004,Kumaraswamy_Layout_Bus_Stand,16,45.0,0.123,43.5,5,False,0
2025-08-02 00:10:00,S003,50_Feet_Road_South,1,45.0,0.008,322.4,5,False,0
2025-07-15 19:49:00,S002,50_Feet_Road_North,24,31.22,0.185,419.2,1,False,0
2025-08-30 23:47:00,S001,DSCE_Main_Gate,4,43.68,0.031,46.8,5,False,0
2025-06-12 20:07:00,S004,Kumaraswamy_Layout_Bus_Stand,20,44.01,0.154,498.1,3,False,0
2025-07-17 10:39:00,S003,50_Feet_Road_South,31,37.33,0.238,223.2,3,False,0
2025-08-30 20:19:00,S004,Kumaraswamy_Layout_Bus_Stand,15,34.98,0.115,140.5,5,False,0
2025-07-15 20:39:00,S004,Kumaraswamy_Layout_Bus_Stand,22,39.49,0.169,12.3,1,False,0
2025-07-02 15:51:00,S001,DSCE_Main_Gate,26,40.27,0.2,211.8,2,False,0
2025-08-09 02:51:00,S002,50_Feet_Road_North,0,45.0,0.0,410.3,5,False,0
2025-07-07 07:42:00,S004,Kumaraswamy_Layout_Bus_Stand,37,36.91,0.285,347.1,0,False,0
2025-06-24 12:11:00,S004,Kumaraswamy_Layout_Bus_Stand,26,34.05,0.2,458.3,1,False,0
2025-07-19 17:59:00,S001,DSCE_Main_Gate,36,36.33,0.277,422.3,5,False,0
2025-06-29 06:39:00,S001,DSCE_Main_Gate,9,45.0,0.069,340.2,6,False,0
2025-08-28 12:44:00,S004,Kumaraswamy_Layout_Bus_Stand,29,29.22,0.223,217.9,3,False,0
2025-08-05 04:52:00,S001,DSCE_Main_Gate,2,32.68,0.015,252.4,1,False,0
2025-08-23 05:47:00,S002,50_Feet_Road_North,2,40.1,0.015,383.4,5,False,0
2025-08-30 10:59:00,S004,Kumaraswamy_Layout_Bus_Stand,17,37.92,0.131,238.7,5,False,0
2025-06-12 15:28:00,S004,Kumaraswamy_Layout_Bus_Stand,31,33.13,0.238,296.8,3,False,0
2025-06-18 05:54:00,S003,50_Feet_Road_South,5,45.0,0.038,440.0,2,False,0
2025-07-15 21:07:00,S003,50_Feet_Road_South,18,38.42,0.138,472.8,1,False,0
2025-07-18 14:12:00,S001,DSCE_Main_Gate,23,41.79,0.177,187.9,4,False,0
2025-06-30 13:47:00,S003,50_Feet_Road_South,29,42.84,0.223,352.6,0,False,0
2025-08-23 10:37:00,S001,DSCE_Main_Gate,19,33.87,0.146,142.9,5,False,0
2025-08-03 23:53:00,S003,50_Feet_Road_South,4,45.0,0.031,196.2,6,False,0
2025-07-27 07:18:00,S003,50_Feet_Road_South,22,38.1,0.169,369.7,6,False,0
2025-08-18 13:55:00,S002,50_Feet_Road_North,21,35.14,0.162,450.2,0,False,0
2025-08-06 13:41:00,S001,DSCE_Main_Gate,29,35.19,0.223,318.5,2,False,0
2025-08-29 03:48:00,S004,Kumaraswamy_Layout_Bus_Stand,1,41.91,0.008,270.0,4,False,0
2025-07-07 10:08:00,S003,50_Feet_Road_South,30,42.11,0.231,459.7,0,False,0
2025-06-27 14:09:00,S003,50_Feet_Road_South,25,33.43,0.192,451.1,4,False,0
2025-08-22 22:12:00,S001,DSCE_Main_Gate,14,44.42,0.108,261.7,4,False,0
2025-06-30 22:27:00,S004,Kumaraswamy_Layout_Bus_Stand,15,38.2,0.115,59.2,0,False,0
2025-07-26 13:37:00,S003,50_Feet_Road_South,16,40.17,0.123,343.6,5,False,0
2025-06-30 06:48:00,S001,DSCE_Main_Gate,13,41.87,0.1,318.7,0,False,0
2025-07-30 05:24:00,S001,DSCE_Main_Gate,5,34.28,0.038,458.4,2,False,0
2025-07-28 00:53:00,S004,Kumaraswamy_Layout_Bus_Stand,2,37.77,0.015,471.4,0,False,0
2025-07-27 14:50:00,S002,50_Feet_Road_North,15,36.78,0.115,384.6,6,False,0
2025-07-22 23:46:00,S002,50_Feet_Road_North,7,45.0,0.054,349.5,1,False,0
2025-09-04 05:35:00,S002,50_Feet_Road_North,4,43.07,0.031,320.0,3,False,0
2025-08-13 06:17:00,S001,DSCE_Main_Gate,14,36.49,0.108,67.8,2,False,0
2025-07-26 03:49:00,S004,Kumaraswamy_Layout_Bus_Stand,0,45.0,0.0,230.4,5,False,0
2025-08-06 14:29:00,S002,50_Feet_Road_North,24,41.18,0.185,408.1,2,False,0
2025-07-22 01:33:00,S003,50_Feet_Road_South,1,37.52,0.008,259.7,1,False,0
2025-08-14 09:27:00,S001,DSCE_Main_Gate,61,28.36,0.469,310.7,3,False,0
2025-07-05 22:27:00,S003,50_Feet_Road_South,9,45.0,0.069,40.5,5,False,0
2025-07-18 18:23:00,S002,50_Feet_Road_North,35,36.33,0.269,27.7,4,False,0
2025-07-12 02:13:00,S001,DSCE_Main_Gate,0,37.39,0.0,216.7,5,False,0
2025-08-04 09:54:00,S001,DSCE_Main_Gate,51,28.72,0.392,331.8,0,False,0
2025-08-11 01:52:00,S003,50_Feet_Road_South,1,35.62,0.008,57.1,0,False,0
2025-07-06 09:41:00,S004,Kumaraswamy_Layout_Bus_Stand,31,39.97,0.238,423.0,6,False,0
2025-08-02 04:16:00,S001,DSCE_Main_Gate,1,45.0,0.008,207.1,5,False,0
2025-09-03 05:39:00,S003,50_Feet_Road_South,5,40.33,0.038,409.5,2,False,0
2025-08-16 14:21:00,S002,50_Feet_Road_North,16,41.19,0.123,285.0,5,False,0
2025-08-01 15:16:00,S001,DSCE_Main_Gate,28,35.18,0.215,227.8,4,False,0
2025-06-25 09:15:00,S004,Kumaraswamy_Layout_Bus_Stand,53,33.32,0.408,19.9,2,False,0
2025-06-15 02:18:00,S004,Kumaraswamy_Layout_Bus_Stand,0,45.0,0.0,287.5,6,False,0
2025-07-28 21:38:00,S002,50_Feet_Road_North,18,40.95,0.138,274.2,0,False,0
2025-08-06 18:56:00,S004,Kumaraswamy_Layout_Bus_Stand,39,34.59,0.3,131.9,2,False,0
2025-09-02 01:17:00,S004,Kumaraswamy_Layout_Bus_Stand,0,43.49,0.0,459.2,1,False,0
2025-08-16 03:23:00,S004,Kumaraswamy_Layout_Bus_Stand,0,45.0,0.0,26.1,5,False,0
2025-06-28 09:35:00,S003,50_Feet_Road_South,32,39.12,0.246,98.8,5,False,0
2025-08-21 14:06:00,S001,DSCE_Main_Gate,20,34.74,0.154,177.8,3,False,0
2025-07-25 19:45:00,S004,Kumaraswamy_Layout_Bus_Stand,33,38.54,0.254,77.7,4,False,0
2025-07-21 21:13:00,S001,DSCE_Main_Gate,23,34.8,0.177,250.9,0,False,0
2025-08-26 00:29:00,S002,50_Feet_Road_North,1,40.3,0.008,390.1,1,False,0
2025-08-24 08:05:00,S003,50_Feet_Road_South,48,33.68,0.369,110.7,6,False,0
2025-08-27 19:48:00,S004,Kumaraswamy_Layout_Bus_Stand,32,37.87,0.246,299.6,2,False,0
2025-08-22 20:22:00,S004,Kumaraswamy_Layout_Bus_Stand,22,37.53,0.169,164.1,4,False,0
2025-07-23 21:21:00,S001,DSCE_Main_Gate,18,44.89,0.138,237.7,2,False,0
2025-06-12 18:06:00,S001,DSCE_Main_Gate,33,31.71,0.254,234.9,3,False,0
2025-07-05 10:51:00,S002,50_Feet_Road_North,19,44.04,0.146,218.7,5,False,0
2025-07-01 20:18:00,S001,DSCE_Main_Gate,22,30.76,0.169,202.6,1,False,0
2025-06-22 00:14:00,S001,DSCE_Main_Gate,1,42.66,0.008,44.7,6,False,0
2025-07-31 17:05:00,S003,50_Feet_Road_South,56,28.24,0.431,406.5,3,False,0
2025-07-31 19:48:00,S002,50_Feet_Road_North,24,41.73,0.185,24.0,3,False,0
2025-08-22 09:52:00,S003,50_Feet_Road_South,51,31.35,0.392,72.2,4,False,0
2025-07-05 05:06:00,S002,50_Feet_Road_North,2,38.25,0.015,348.2,5,False,0
2025-06-25 20:58:00,S004,Kumaraswamy_Layout_Bus_Stand,27,37.7,0.208,311.7,2,False,0
2025-06-21 13:25:00,S002,50_Feet_Road_North,18,33.77,0.138,79.6,5,False,0
2025-07-02 17:55:00,S002,50_Feet_Road_North,59,31.31,0.454,192.0,2,False,0
2025-08-06 20:06:00,S002,50_Feet_Road_North,22,33.78,0.169,476.9,2,False,0
2025-06-30 06:13:00,S001,DSCE_Main_Gate,15,42.64,0.115,190.6,0,False,0
2025-08-28 08:50:00,S001,DSCE_Main_Gate,79,23.98,0.608,396.5,3,False,0
2025-06-13 17:24:00,S001,DSCE_Main_Gate,53,33.59,0.408,205.0,4,False,0
2025-07-27 13:37:00,S004,Kumaraswamy_Layout_Bus_Stand,15,37.45,0.115,459.0,6,False,0
2025-07-25 05:32:00,S004,Kumaraswamy_Layout_Bus_Stand,3,35.99,0.023,89.0,4,False,0
2025-07-10 22:48:00,S002,50_Feet_Road_North,16,41.03,0.123,157.9,3,False,0
2025-06-24 09:47:00,S003,50_Feet_Road_South,64,29.52,0.492,318.0,1,False,0
2025-07-14 09:23:00,S003,50_Feet_Road_South,62,27.15,0.477,190.2,0,False,0
2025-09-04 02:52:00,S001,DSCE_Main_Gate,0,45.0,0.0,353.1,3,False,0
2025-07-01 13:35:00,S002,50_Feet_Road_North,25,40.63,0.192,298.1,1,False,0
2025-07-13 01:02:00,S002,50_Feet_Road_North,0,39.75,0.0,478.8,6,False,0
2025-08-03 22:58:00,S003,50_Feet_Road_South,9,42.46,0.069,32.2,6,False,0
2025-06-27 04:58:00,S002,50_Feet_Road_North,2,32.31,0.015,393.5,4,False,0
2025-06-18 01:53:00,S001,DSCE_Main_Gate,0,40.36,0.0,56.1,2,False,0
2025-09-01 16:46:00,S001,DSCE_Main_Gate,94,17.97,0.723,494.0,0,False,0
2025-08-12 00:27:00,S003,50_Feet_Road_South,1,45.0,0.008,414.0,1,False,0
2025-08-07 08:50:00,S003,50_Feet_Road_South,87,24.11,0.669,430.6,3,False,0
2025-06-24 09:57:00,S002,50_Feet_Road_North,49,29.4,0.377,374.4,1,False,0
2025-06-16 09:45:00,S001,DSCE_Main_Gate,56,29.49,0.431,334.9,0,False,0
2025-06-26 20:48:00,S004,Kumaraswamy_Layout_Bus_Stand,23,39.85,0.177,91.6,3,False,0
2025-07-16 05:00:00,S001,DSCE_Main_Gate,5,45.0,0.038,41.3,2,False,0
2025-06-25 14:10:00,S002,50_Feet_Road_North,27,36.87,0.208,168.9,2,False,0
2025-09-02 23:45:00,S002,50_Feet_Road_North,8,45.0,0.062,50.2,1,False,0
2025-08-29 06:53:00,S004,Kumaraswamy_Layout_Bus_Stand,13,41.8,0.1,290.9,4,False,0
2025-07-14 16:19:00,S001,DSCE_Main_Gate,78,27.17,0.6,392.7,0,False,0
2025-07-11 07:06:00,S003,50_Feet_Road_South,33,38.09,0.254,357.6,4,False,0
2025-08-31 05:22:00,S003,50_Feet_Road_South,3,44.55,0.023,359.8,6,False,0
2025-07-28 20:14:00,S003,50_Feet_Road_South,23,42.35,0.177,96.5,0,False,0
2025-07-29 00:52:00,S001,DSCE_Main_Gate,2,45.0,0.015,478.1,1,False,0
2025-08-10 19:43:00,S002,50_Feet_Road_North,18,45.0,0.138,461.9,6,False,0
2025-07-30 14:52:00,S003,50_Feet_Road_South,25,32.91,0.192,402.5,2,False,0
2025-06-19 22:16:00,S002,50_Feet_Road_North,16,43.3,0.123,448.3,3,False,0
2025-07-24 21:14:00,S004,Kumaraswamy_Layout_Bus_Stand,18,40.86,0.138,85.7,3,False,0
2025-06-21 08:30:00,S001,DSCE_Main_Gate,52,31.34,0.4,310.6,5,False,0
2025-07-03 07:52:00,S002,50_Feet_Road_North,30,39.12,0.231,96.4,3,False,0
2025-07-20 02:32:00,S004,Kumaraswamy_Layout_Bus_Stand,0,45.0,0.0,43.3,6,False,0
2025-07-31 07:15:00,S002,50_Feet_Road_North,30,37.35,0.231,287.8,3,False,0
2025-07-27 20:24:00,S001,DSCE_Main_Gate,14,43.04,0.108,65.9,6,False,0
2025-09-02 06:11:00,S004,Kumaraswamy_Layout_Bus_Stand,15,45.0,0.115,259.0,1,False,0
2025-07-12 09:48:00,S002,50_Feet_Road_North,35,39.62,0.269,64.4,5,False,0
2025-07-05 17:34:00,S004,Kumaraswamy_Layout_Bus_Stand,35,34.14,0.269,203.1,5,False,0
2025-06-15 06:59:00,S001,DSCE_Main_Gate,9,45.0,0.069,473.6,6,False,0
2025-06-10 16:38:00,S003,50_Feet_Road_South,92,20.57,0.708,406.2,1,False,0
2025-07-16 21:25:00,S004,Kumaraswamy_Layout_Bus_Stand,19,37.38,0.146,97.9,2,False,0
2025-06-27 19:58:00,S004,Kumaraswamy_Layout_Bus_Stand,29,38.9,0.223,65.6,4,False,0
2025-08-13 17:12:00,S001,DSCE_Main_Gate,59,29.32,0.454,375.5,2,False,0
2025-07-02 13:04:00,S003,50_Feet_Road_South,26,39.57,0.2,44.9,2,False,0
2025-09-07 23:28:00,S003,50_Feet_Road_South,4,39.22,0.031,360.2,6,False,0
2025-07-23 03:21:00,S003,50_Feet_Road_South,1,45.0,0.008,259.5,2,False,0
2025-07-15 01:48:00,S001,DSCE_Main_Gate,1,45.0,0.008,279.4,1,False,0
2025-08-31 23:43:00,S001,DSCE_Main_Gate,5,43.68,0.038,325.3,6,False,0
2025-08-15 00:35:00,S004,Kumaraswamy_Layout_Bus_Stand,1,45.0,0.008,86.6,4,False,0
2025-08-12 21:11:00,S002,50_Feet_Road_North,21,38.19,0.162,102.5,1,False,0
2025-08-25 03:39:00,S004,Kumaraswamy_Layout_Bus_Stand,1,41.71,0.008,103.7,0,False,0
2025-07-06 00:56:00,S002,50_Feet_Road_North,1,38.0,0.008,351.4,6,False,0
2025-06-27 18:38:00,S003,50_Feet_Road_South,43,36.96,0.331,487.2,4,False,0
2025-08-31 10:51:00,S002,50_Feet_Road_North,18,40.75,0.138,106.7,6,False,0
2025-07-13 11:27:00,S001,DSCE_Main_Gate,18,38.33,0.138,39.1,6,False,0
2025-08-05 04:17:00,S001,DSCE_Main_Gate,1,43.57,0.008,13.9,1,False,0
2025-07-28 17:06:00,S001,DSCE_Main_Gate,57,25.46,0.438,102.2,0,False,0
2025-09-03 21:22:00,S004,Kumaraswamy_Layout_Bus_Stand,22,41.49,0.169,306.4,2,False,0
2025-07-31 10:19:00,S001,DSCE_Main_Gate,32,37.64,0.246,479.2,3,False,0
2025-07-25 13:07:00,S004,Kumaraswamy_Layout_Bus_Stand,29,41.96,0.223,299.8,4,False,0
2025-07-13 13:16:00,S001,DSCE_Main_Gate,16,37.62,0.123,291.9,6,False,0
2025-08-28 13:28:00,S002,50_Feet_Road_North,26,35.54,0.2,407.4,3,False,0
2025-08-29 10:57:00,S004,Kumaraswamy_Layout_Bus_Stand,34,38.35,0.262,61.1,4,False,0
2025-08-10 01:32:00,S002,50_Feet_Road_North,0,44.1,0.0,198.8,6,False,0
2025-07-25 06:49:00,S002,50_Feet_Road_North,15,45.0,0.115,10.4,4,False,0
2025-08-11 09:06:00,S003,50_Feet_Road_South,50,33.13,0.385,229.8,0,False,0
2025-06-21 11:07:00,S004,Kumaraswamy_Layout_Bus_Stand,13,39.54,0.1,225.8,5,False,0
2025-06-25 15:09:00,S003,50_Feet_Road_South,26,36.9,0.2,481.6,2,False,0
2025-07-06 06:47:00,S001,DSCE_Main_Gate,7,45.0,0.054,499.2,6,False,0
2025-06-14 08:33:00,S001,DSCE_Main_Gate,48,34.61,0.369,96.8,5,False,0
2025-08-21 03:38:00,S001,DSCE_Main_Gate,0,42.5,0.0,144.6,3,False,0
2025-08-21 12:12:00,S001,DSCE_Main_Gate,33,35.69,0.254,128.0,3,False,0
2025-09-04 05:03:00,S001,DSCE_Main_Gate,5,43.14,0.038,367.8,3,False,0
2025-08-07 00:22:00,S004,Kumaraswamy_Layout_Bus_Stand,2,36.46,0.015,240.8,3,False,0
2025-08-07 03:44:00,S002,50_Feet_Road_North,1,45.0,0.008,176.6,3,False,0
2025-07-04 20:33:00,S002,50_Feet_Road_North,22,40.71,0.169,452.1,4,False,0
2025-06-17 12:12:00,S002,50_Feet_Road_North,28,45.0,0.215,255.5,1,False,0
2025-08-14 04:05:00,S003,50_Feet_Road_South,2,43.54,0.015,462.7,3,False,0
2025-07-14 13:21:00,S003,50_Feet_Road_South,25,40.04,0.192,152.7,0,False,0
2025-08-05 18:41:00,S003,50_Feet_Road_South,39,29.89,0.3,212.6,1,False,0
2025-07-25 06:15:00,S001,DSCE_Main_Gate,17,43.0,0.131,226.5,4,False,0
2025-07-04 03:00:00,S001,DSCE_Main_Gate,1,43.49,0.008,250.3,4,False,0
2025-07-01 14:40:00,S004,Kumaraswamy_Layout_Bus_Stand,19,34.13,0.146,477.0,1,False,0
2025-07-20 12:55:00,S004,Kumaraswamy_Layout_Bus_Stand,17,31.6,0.131,58.5,6,False,0
2025-08-03 14:07:00,S001,DSCE_Main_Gate,14,42.03,0.108,459.8,6,False,0
2025-06-10 18:24:00,S003,50_Feet_Road_South,38,37.43,0.292,297.3,1,False,0
2025-06-27 23:01:00,S003,50_Feet_Road_South,7,40.06,0.054,222.8,4,False,0
2025-07-23 21:20:00,S003,50_Feet_Road_South,19,37.83,0.146,340.2,2,False,0
2025-06-24 19:04:00,S003,50_Feet_Road_South,31,36.35,0.238,321.6,1,False,0
2025-07-06 03:06:00,S002,50_Feet_Road_North,0,40.45,0.0,475.2,6,False,0
2025-07-11 03:41:00,S002,50_Feet_Road_North,0,45.0,0.0,253.8,4,False,0
2025-07-02 11:59:00,S004,Kumaraswamy_Layout_Bus_Stand,23,41.67,0.177,463.3,2,False,0
2025-07-10 19:59:00,S001,DSCE_Main_Gate,26,39.35,0.2,447.6,3,False,0
2025-08-28 04:29:00,S003,50_Feet_Road_South,1,45.0,0.008,53.2,3,False,0
2025-08-02 21:18:00,S001,DSCE_Main_Gate,10,40.11,0.077,249.0,5,False,0
2025-06-23 03:55:00,S001,DSCE_Main_Gate,0,45.0,0.0,161.5,0,False,0
2025-08-11 21:38:00,S001,DSCE_Main_Gate,18,45.0,0.138,448.4,0,False,0
2025-06-18 19:22:00,S003,50_Feet_Road_South,29,33.71,0.223,345.8,2,False,0
2025-08-13 15:50:00,S001,DSCE_Main_Gate,31,38.87,0.238,449.5,2,False,0
2025-07-16 08:23:00,S002,50_Feet_Road_North,82,22.46,0.631,245.1,2,False,0
2025-06-14 14:26:00,S004,Kumaraswamy_Layout_Bus_Stand,15,41.24,0.115,16.9,5,False,0
2025-06-30 04:45:00,S003,50_Feet_Road_South,1,45.0,0.008,476.5,0,False,0
2025-07-11 02:23:00,S002,50_Feet_Road_North,1,45.0,0.008,275.4,4,False,0
2025-07-06 01:00:00,S002,50_Feet_Road_North,0,45.0,0.0,360.1,6,False,0
2025-08-05 15:15:00,S001,DSCE_Main_Gate,22,34.67,0.169,238.1,1,False,0
2025-09-05 15:33:00,S004,Kumaraswamy_Layout_Bus_Stand,27,42.57,0.208,243.1,4,False,0
2025-07-17 06:18:00,S003,50_Feet_Road_South,14,45.0,0.108,216.0,3,False,0
2025-07-23 18:41:00,S001,DSCE_Main_Gate,37,38.54,0.285,378.2,2,False,0
2025-07-20 10:26:00,S004,Kumaraswamy_Layout_Bus_Stand,18,36.16,0.138,384.2,6,False,0
2025-06-28 08:34:00,S002,50_Feet_Road_North,53,25.52,0.408,259.7,5,False,0
2025-06-24 00:41:00,S004,Kumaraswamy_Layout_Bus_Stand,1,41.47,0.008,167.2,1,False,0
2025-09-01 07:39:00,S003,50_Feet_Road_South,30,33.53,0.231,64.4,0,False,0
2025-08-24 00:15:00,S003,50_Feet_Road_South,1,45.0,0.008,217.6,6,False,0
2025-09-02 23:37:00,S003,50_Feet_Road_South,7,42.86,0.054,221.6,1,False,0
2025-07-14 01:25:00,S003,50_Feet_Road_South,1,42.51,0.008,53.1,0,False,0
2025-06-26 09:50:00,S001,DSCE_Main_Gate,56,32.79,0.431,223.2,3,False,0
2025-08-09 00:35:00,S003,50_Feet_Road_South,1,43.31,0.008,119.5,5,False,0
2025-08-25 20:47:00,S003,50_Feet_Road_South,24,37.44,0.185,457.4,0,False,0
2025-06-16 21:42:00,S003,50_Feet_Road_South,20,41.48,0.154,81.4,0,False,0
2025-06-25 01:09:00,S004,Kumaraswamy_Layout_Bus_Stand,0,39.84,0.0,359.1,2,False,0
2025-07-04 12:41:00,S002,50_Feet_Road_North,28,30.93,0.215,180.8,4,False,0
2025-08-09 11:24:00,S001,DSCE_Main_Gate,14,45.0,0.108,78.3,5,False,0
2025-07-14 17:15:00,S002,50_Feet_Road_North,58,27.12,0.446,59.5,0,False,0
2025-07-18 06:46:00,S002,50_Feet_Road_North,13,37.99,0.1,305.1,4,False,0
2025-09-06 09:39:00,S002,50_Feet_Road_North,35,34.27,0.269,193.4,5,False,0
2025-08-29 23:21:00,S001,DSCE_Main_Gate,7,43.59,0.054,194.2,4,False,0
2025-08-19 06:27:00,S002,50_Feet_Road_North,15,44.6,0.115,284.5,1,False,0
2025-07-07 18:05:00,S001,DSCE_Main_Gate,42,27.75,0.323,217.9,0,False,0
2025-09-01 22:29:00,S001,DSCE_Main_Gate,15,34.21,0.115,340.4,0,False,0
2025-06-14 10:49:00,S003,50_Feet_Road_South,20,41.33,0.154,71.2,5,False,0
2025-07-27 00:12:00,S002,50_Feet_Road_North,1,45.0,0.008,262.6,6,False,0
2025-08-07 02:59:00,S001,DSCE_Main_Gate,1,36.58,0.008,463.1,3,False,0
2025-08-01 22:02:00,S001,DSCE_Main_Gate,16,40.34,0.123,381.5,4,False,0
2025-07-16 17:19:00,S002,50_Feet_Road_North,59,25.19,0.454,43.5,2,False,0
2025-06-16 20:42:00,S003,50_Feet_Road_South,25,28.6,0.192,99.5,0,False,0
2025-07-25 05:25:00,S002,50_Feet_Road_North,5,40.8,0.038,215.2,4,False,0
2025-07-06 12:45:00,S004,Kumaraswamy_Layout_Bus_Stand,16,40.16,0.123,443.6,6,False,0
2025-08-20 08:57:00,S004,Kumaraswamy_Layout_Bus_Stand,82,21.22,0.631,170.5,2,False,0
2025-07-14 10:50:00,S001,DSCE_Main_Gate,29,32.85,0.223,343.0,0,False,0
2025-06-29 07:21:00,S003,50_Feet_Road_South,19,36.72,0.146,302.0,6,False,0
2025-08-31 02:46:00,S004,Kumaraswamy_Layout_Bus_Stand,0,45.0,0.0,63.9,6,False,0
2025-08-10 18:45:00,S004,Kumaraswamy_Layout_Bus_Stand,25,35.41,0.192,278.2,6,False,0
2025-07-23 04:14:00,S003,50_Feet_Road_South,1,45.0,0.008,304.9,2,False,0
2025-07-12 23:00:00,S004,Kumaraswamy_Layout_Bus_Stand,4,45.0,0.031,393.4,5,False,0
2025-08-17 16:01:00,S001,DSCE_Main_Gate,52,28.02,0.4,309.9,6,False,0
2025-07-09 13:01:00,S002,50_Feet_Road_North,26,34.05,0.2,151.0,2,False,0
2025-08-20 23:13:00,S002,50_Feet_Road_North,9,36.18,0.069,208.9,2,False,0
2025-07-10 22:59:00,S003,50_Feet_Road_South,16,41.43,0.123,361.3,3,False,0
2025-06-12 20:58:00,S003,50_Feet_Road_South,24,36.64,0.185,211.6,3,False,0
2025-06-17 01:39:00,S004,Kumaraswamy_Layout_Bus_Stand,0,45.0,0.0,155.7,1,False,0
2025-06-10 11:36:00,S003,50_Feet_Road_South,26,34.44,0.2,219.3,1,False,0
2025-06-12 11:44:00,S003,50_Feet_Road_South,23,36.5,0.177,76.4,3,False,0
2025-06-30 17:24:00,S004,Kumaraswamy_Layout_Bus_Stand,70,26.2,0.538,215.4,0,False,0
2025-08-24 12:25:00,S001,DSCE_Main_Gate,16,45.0,0.123,498.3,6,False,0
2025-08-22 14:01:00,S003,50_Feet_Road_South,29,38.17,0.223,194.9,4,False,0
2025-08-28 16:47:00,S003,50_Feet_Road_South,71,21.92,0.546,88.3,3,False,0
2025-08-08 06:00:00,S002,50_Feet_Road_North,14,43.19,0.108,338.7,4,False,0
2025-08-26 16:16:00,S003,50_Feet_Road_South,81,23.56,0.623,189.0,1,False,0
2025-06-18 11:16:00,S003,50_Feet_Road_South,28,34.06,0.215,405.3,2,False,0
2025-06-21 00:59:00,S001,DSCE_Main_Gate,1,43.33,0.008,370.3,5,False,0
2025-08-12 12:35:00,S004,Kumaraswamy_Layout_Bus_Stand,28,36.1,0.215,438.3,1,False,0
2025-07-20 01:49:00,S004,Kumaraswamy_Layout_Bus_Stand,0,42.95,0.0,392.2,6,False,0
2025-06-16 07:05:00,S004,Kumaraswamy_Layout_Bus_Stand,36,29.81,0.277,200.9,0,False,0
2025-06-24 22:22:00,S003,50_Feet_Road_South,12,40.62,0.092,32.5,1,False,0
2025-06-19 13:18:00,S002,50_Feet_Road_North,25,41.47,0.192,391.6,3,False,0
2025-07-23 20:32:00,S003,50_Feet_Road_South,27,43.03,0.208,192.7,2,False,0
2025-07-16 21:29:00,S003,50_Feet_Road_South,21,39.05,0.162,114.6,2,False,0
2025-06-30 14:39:00,S001,DSCE_Main_Gate,23,41.74,0.177,106.5,0,False,0
2025-06-23 08:13:00,S002,50_Feet_Road_North,80,22.7,0.615,165.6,0,False,0
2025-07-05 07:20:00,S004,Kumaraswamy_Layout_Bus_Stand,26,40.42,0.2,328.7,5,False,0
2025-07-23 12:03:00,S002,50_Feet_Road_North,28,41.95,0.215,92.3,2,False,0
2025-08-26 22:41:00,S003,50_Feet_Road_South,15,36.17,0.115,261.2,1,False,0
2025-08-25 10:44:00,S003,50_Feet_Road_South,33,39.52,0.254,302.1,0,False,0
2025-08-01 12:35:00,S001,DSCE_Main_Gate,30,39.83,0.231,365.7,4,False,0
2025-06-12 18:27:00,S001,DSCE_Main_Gate,42,37.9,0.323,455.4,3,False,0
2025-06-13 23:52:00,S002,50_Feet_Road_North,7,45.0,0.054,382.5,4,False,0
2025-09-02 12:00:00,S003,50_Feet_Road_South,31,32.5,0.238,443.3,1,False,0
2025-08-19 07:15:00,S004,Kumaraswamy_Layout_Bus_Stand,35,33.81,0.269,19.8,1,False,0
